sAMAccountName,firstName,lastName,displayName,groups,userPrincipalName,password,ou,description
Parviz.Strehl,Parviz,Strehl,Parviz Strehl,BulkUsers,Parviz.Strehl@cloudoperations.com,Welcome6621,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yifei.Herbst,Yifei,Herbst,Yifei Herbst,BulkUsers,Yifei.Herbst@cloudoperations.com,Welcome6622,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Stepehn.Boudaillier,Stepehn,Boudaillier,Stepehn Boudaillier,BulkUsers,Stepehn.Boudaillier@cloudoperations.com,Welcome6623,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Tiina.Strandh,Tiina,Strandh,Tiina Strandh,BulkUsers,Tiina.Strandh@cloudoperations.com,Welcome6624,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Pranav.Mitzlaff,Pranav,Mitzlaff,Pranav Mitzlaff,BulkUsers,Pranav.Mitzlaff@cloudoperations.com,Welcome6625,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Van.Otillio,Van,Otillio,Van Otillio,BulkUsers,Van.Otillio@cloudoperations.com,Welcome6626,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Hongzhu.Nyanchama,Hongzhu,Nyanchama,Hongzhu Nyanchama,BulkUsers,Hongzhu.Nyanchama@cloudoperations.com,Welcome6627,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sumali.Nollmann,Sumali,Nollmann,Sumali Nollmann,BulkUsers,Sumali.Nollmann@cloudoperations.com,Welcome6628,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Masaki.Papastamatiou,Masaki,Papastamatiou,Masaki Papastamatiou,BulkUsers,Masaki.Papastamatiou@cloudoperations.com,Welcome6629,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Hilari.Castellani,Hilari,Castellani,Hilari Castellani,BulkUsers,Hilari.Castellani@cloudoperations.com,Welcome6630,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Paddy.Kropf,Paddy,Kropf,Paddy Kropf,BulkUsers,Paddy.Kropf@cloudoperations.com,Welcome6631,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Bartek.Petereit,Bartek,Petereit,Bartek Petereit,BulkUsers,Bartek.Petereit@cloudoperations.com,Welcome6632,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Baoqiu.Erie,Baoqiu,Erie,Baoqiu Erie,BulkUsers,Baoqiu.Erie@cloudoperations.com,Welcome6633,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Parviz.Peroz,Parviz,Peroz,Parviz Peroz,BulkUsers,Parviz.Peroz@cloudoperations.com,Welcome6634,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Alselm.Zyda,Alselm,Zyda,Alselm Zyda,BulkUsers,Alselm.Zyda@cloudoperations.com,Welcome6635,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ulf.Luan,Ulf,Luan,Ulf Luan,BulkUsers,Ulf.Luan@cloudoperations.com,Welcome6636,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mana.Mattern,Mana,Mattern,Mana Mattern,BulkUsers,Mana.Mattern@cloudoperations.com,Welcome6637,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Masanao.Rouquie,Masanao,Rouquie,Masanao Rouquie,BulkUsers,Masanao.Rouquie@cloudoperations.com,Welcome6638,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Zhiguo.Melter,Zhiguo,Melter,Zhiguo Melter,BulkUsers,Zhiguo.Melter@cloudoperations.com,Welcome6639,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Rafael.Liesche,Rafael,Liesche,Rafael Liesche,BulkUsers,Rafael.Liesche@cloudoperations.com,Welcome6640,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yurii.Driscoll,Yurii,Driscoll,Yurii Driscoll,BulkUsers,Yurii.Driscoll@cloudoperations.com,Welcome6641,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Zhaofang.Hiroyama,Zhaofang,Hiroyama,Zhaofang Hiroyama,BulkUsers,Zhaofang.Hiroyama@cloudoperations.com,Welcome6642,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Seshu.Picht,Seshu,Picht,Seshu Picht,BulkUsers,Seshu.Picht@cloudoperations.com,Welcome6643,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Saniya.Yoshimura,Saniya,Yoshimura,Saniya Yoshimura,BulkUsers,Saniya.Yoshimura@cloudoperations.com,Welcome6644,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Jordanka.Babb,Jordanka,Babb,Jordanka Babb,BulkUsers,Jordanka.Babb@cloudoperations.com,Welcome6645,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Martina.Miake,Martina,Miake,Martina Miake,BulkUsers,Martina.Miake@cloudoperations.com,Welcome6646,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Zhiwei.Gadepally,Zhiwei,Gadepally,Zhiwei Gadepally,BulkUsers,Zhiwei.Gadepally@cloudoperations.com,Welcome6647,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Heather.Kropatsch,Heather,Kropatsch,Heather Kropatsch,BulkUsers,Heather.Kropatsch@cloudoperations.com,Welcome6648,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mana.Kakkar,Mana,Kakkar,Mana Kakkar,BulkUsers,Mana.Kakkar@cloudoperations.com,Welcome6649,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Khun.Thisen,Khun,Thisen,Khun Thisen,BulkUsers,Khun.Thisen@cloudoperations.com,Welcome6650,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Huiqun.Marrakchi,Huiqun,Marrakchi,Huiqun Marrakchi,BulkUsers,Huiqun.Marrakchi@cloudoperations.com,Welcome6651,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ennio.Pargas,Ennio,Pargas,Ennio Pargas,BulkUsers,Ennio.Pargas@cloudoperations.com,Welcome6652,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Gita.Azulay,Gita,Azulay,Gita Azulay,BulkUsers,Gita.Azulay@cloudoperations.com,Welcome6653,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Arnd.Fargier,Arnd,Fargier,Arnd Fargier,BulkUsers,Arnd.Fargier@cloudoperations.com,Welcome6654,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Teunis.Hartvigsen,Teunis,Hartvigsen,Teunis Hartvigsen,BulkUsers,Teunis.Hartvigsen@cloudoperations.com,Welcome6655,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Phillip.Rodite,Phillip,Rodite,Phillip Rodite,BulkUsers,Phillip.Rodite@cloudoperations.com,Welcome6656,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yongdong.Heyers,Yongdong,Heyers,Yongdong Heyers,BulkUsers,Yongdong.Heyers@cloudoperations.com,Welcome6657,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Florian.Soicher,Florian,Soicher,Florian Soicher,BulkUsers,Florian.Soicher@cloudoperations.com,Welcome6658,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Subhash.Yurov,Subhash,Yurov,Subhash Yurov,BulkUsers,Subhash.Yurov@cloudoperations.com,Welcome6659,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Xiong.Tasistro,Xiong,Tasistro,Xiong Tasistro,BulkUsers,Xiong.Tasistro@cloudoperations.com,Welcome6660,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Tsutomu.Denny,Tsutomu,Denny,Tsutomu Denny,BulkUsers,Tsutomu.Denny@cloudoperations.com,Welcome6661,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Poorav.Hatcliff,Poorav,Hatcliff,Poorav Hatcliff,BulkUsers,Poorav.Hatcliff@cloudoperations.com,Welcome6662,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Maja.Radhakrishnan,Maja,Radhakrishnan,Maja Radhakrishnan,BulkUsers,Maja.Radhakrishnan@cloudoperations.com,Welcome6663,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shin.Vuskovic,Shin,Vuskovic,Shin Vuskovic,BulkUsers,Shin.Vuskovic@cloudoperations.com,Welcome6664,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Zhilian.Zumaque,Zhilian,Zumaque,Zhilian Zumaque,BulkUsers,Zhilian.Zumaque@cloudoperations.com,Welcome6665,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Junichi.Luke,Junichi,Luke,Junichi Luke,BulkUsers,Junichi.Luke@cloudoperations.com,Welcome6666,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Munehiko.Bazzichi,Munehiko,Bazzichi,Munehiko Bazzichi,BulkUsers,Munehiko.Bazzichi@cloudoperations.com,Welcome6667,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Rosalie.Mungall,Rosalie,Mungall,Rosalie Mungall,BulkUsers,Rosalie.Mungall@cloudoperations.com,Welcome6668,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Youpyo.Harnett,Youpyo,Harnett,Youpyo Harnett,BulkUsers,Youpyo.Harnett@cloudoperations.com,Welcome6669,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Kenton.Azumi,Kenton,Azumi,Kenton Azumi,BulkUsers,Kenton.Azumi@cloudoperations.com,Welcome6670,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Kish.Orlowska,Kish,Orlowska,Kish Orlowska,BulkUsers,Kish.Orlowska@cloudoperations.com,Welcome6671,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Georgi.Peris,Georgi,Peris,Georgi Peris,BulkUsers,Georgi.Peris@cloudoperations.com,Welcome6672,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Eirik.Chenoweth,Eirik,Chenoweth,Eirik Chenoweth,BulkUsers,Eirik.Chenoweth@cloudoperations.com,Welcome6673,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Duke.Takanami,Duke,Takanami,Duke Takanami,BulkUsers,Duke.Takanami@cloudoperations.com,Welcome6674,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Gritta.Samarati,Gritta,Samarati,Gritta Samarati,BulkUsers,Gritta.Samarati@cloudoperations.com,Welcome6675,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Oguz.Selenyi,Oguz,Selenyi,Oguz Selenyi,BulkUsers,Oguz.Selenyi@cloudoperations.com,Welcome6676,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shen.Badr,Shen,Badr,Shen Badr,BulkUsers,Shen.Badr@cloudoperations.com,Welcome6677,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Gill.Lenart,Gill,Lenart,Gill Lenart,BulkUsers,Gill.Lenart@cloudoperations.com,Welcome6678,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Domenick.Cummings,Domenick,Cummings,Domenick Cummings,BulkUsers,Domenick.Cummings@cloudoperations.com,Welcome6679,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sanjay.Improta,Sanjay,Improta,Sanjay Improta,BulkUsers,Sanjay.Improta@cloudoperations.com,Welcome6680,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Gurbir.Mitina,Gurbir,Mitina,Gurbir Mitina,BulkUsers,Gurbir.Mitina@cloudoperations.com,Welcome6681,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Navid.Crelier,Navid,Crelier,Navid Crelier,BulkUsers,Navid.Crelier@cloudoperations.com,Welcome6682,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Hatem.Ghandeharizadeh,Hatem,Ghandeharizadeh,Hatem Ghandeharizadeh,BulkUsers,Hatem.Ghandeharizadeh@cloudoperations.com,Welcome6683,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Jaroslava.Swiler,Jaroslava,Swiler,Jaroslava Swiler,BulkUsers,Jaroslava.Swiler@cloudoperations.com,Welcome6684,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Jaewon.Lueh,Jaewon,Lueh,Jaewon Lueh,BulkUsers,Jaewon.Lueh@cloudoperations.com,Welcome6685,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Francoise.Linnainmaa,Francoise,Linnainmaa,Francoise Linnainmaa,BulkUsers,Francoise.Linnainmaa@cloudoperations.com,Welcome6686,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Berthier.Ginesta,Berthier,Ginesta,Berthier Ginesta,BulkUsers,Berthier.Ginesta@cloudoperations.com,Welcome6687,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Zejun.Lund,Zejun,Lund,Zejun Lund,BulkUsers,Zejun.Lund@cloudoperations.com,Welcome6688,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Tamiya.Zuberek,Tamiya,Zuberek,Tamiya Zuberek,BulkUsers,Tamiya.Zuberek@cloudoperations.com,Welcome6689,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Tua.Pashtan,Tua,Pashtan,Tua Pashtan,BulkUsers,Tua.Pashtan@cloudoperations.com,Welcome6690,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Lorien.Isard,Lorien,Isard,Lorien Isard,BulkUsers,Lorien.Isard@cloudoperations.com,Welcome6691,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Maria.Perelgut,Maria,Perelgut,Maria Perelgut,BulkUsers,Maria.Perelgut@cloudoperations.com,Welcome6692,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Chenyi.Bojadziev,Chenyi,Bojadziev,Chenyi Bojadziev,BulkUsers,Chenyi.Bojadziev@cloudoperations.com,Welcome6693,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Jungsoon.Sidhu,Jungsoon,Sidhu,Jungsoon Sidhu,BulkUsers,Jungsoon.Sidhu@cloudoperations.com,Welcome6694,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Chaosheng.Thiran,Chaosheng,Thiran,Chaosheng Thiran,BulkUsers,Chaosheng.Thiran@cloudoperations.com,Welcome6695,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Jenwei.Rajaraman,Jenwei,Rajaraman,Jenwei Rajaraman,BulkUsers,Jenwei.Rajaraman@cloudoperations.com,Welcome6696,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Rasikan.Kavraki,Rasikan,Kavraki,Rasikan Kavraki,BulkUsers,Rasikan.Kavraki@cloudoperations.com,Welcome6697,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Udaiprakash.Decleir,Udaiprakash,Decleir,Udaiprakash Decleir,BulkUsers,Udaiprakash.Decleir@cloudoperations.com,Welcome6698,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Kayoko.Bhattacharjee,Kayoko,Bhattacharjee,Kayoko Bhattacharjee,BulkUsers,Kayoko.Bhattacharjee@cloudoperations.com,Welcome6699,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shigeu.Moffat,Shigeu,Moffat,Shigeu Moffat,BulkUsers,Shigeu.Moffat@cloudoperations.com,Welcome6700,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yongqiao.Picht,Yongqiao,Picht,Yongqiao Picht,BulkUsers,Yongqiao.Picht@cloudoperations.com,Welcome6701,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Gal.Feldmann,Gal,Feldmann,Gal Feldmann,BulkUsers,Gal.Feldmann@cloudoperations.com,Welcome6702,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Gurbir.Emden,Gurbir,Emden,Gurbir Emden,BulkUsers,Gurbir.Emden@cloudoperations.com,Welcome6703,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mohan.Coors,Mohan,Coors,Mohan Coors,BulkUsers,Mohan.Coors@cloudoperations.com,Welcome6704,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sajjad.Stille,Sajjad,Stille,Sajjad Stille,BulkUsers,Sajjad.Stille@cloudoperations.com,Welcome6705,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Gad.Krone,Gad,Krone,Gad Krone,BulkUsers,Gad.Krone@cloudoperations.com,Welcome6706,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Dulce.Naudin,Dulce,Naudin,Dulce Naudin,BulkUsers,Dulce.Naudin@cloudoperations.com,Welcome6707,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Tommaso.Zaumen,Tommaso,Zaumen,Tommaso Zaumen,BulkUsers,Tommaso.Zaumen@cloudoperations.com,Welcome6708,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ranan.Codenie,Ranan,Codenie,Ranan Codenie,BulkUsers,Ranan.Codenie@cloudoperations.com,Welcome6709,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Arumugam.Escriba,Arumugam,Escriba,Arumugam Escriba,BulkUsers,Arumugam.Escriba@cloudoperations.com,Welcome6710,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Aria.Henseler,Aria,Henseler,Aria Henseler,BulkUsers,Aria.Henseler@cloudoperations.com,Welcome6711,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Flemming.Schurmann,Flemming,Schurmann,Flemming Schurmann,BulkUsers,Flemming.Schurmann@cloudoperations.com,Welcome6712,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Thodoros.Munch,Thodoros,Munch,Thodoros Munch,BulkUsers,Thodoros.Munch@cloudoperations.com,Welcome6713,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Arnd.Shigei,Arnd,Shigei,Arnd Shigei,BulkUsers,Arnd.Shigei@cloudoperations.com,Welcome6714,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Satosi.Anandan,Satosi,Anandan,Satosi Anandan,BulkUsers,Satosi.Anandan@cloudoperations.com,Welcome6715,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ramachenga.Zumaque,Ramachenga,Zumaque,Ramachenga Zumaque,BulkUsers,Ramachenga.Zumaque@cloudoperations.com,Welcome6716,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yuguang.Lakshmanan,Yuguang,Lakshmanan,Yuguang Lakshmanan,BulkUsers,Yuguang.Lakshmanan@cloudoperations.com,Welcome6717,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Felicidad.Kinley,Felicidad,Kinley,Felicidad Kinley,BulkUsers,Felicidad.Kinley@cloudoperations.com,Welcome6718,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sasan.Benantar,Sasan,Benantar,Sasan Benantar,BulkUsers,Sasan.Benantar@cloudoperations.com,Welcome6719,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Constantine.Lubachevsky,Constantine,Lubachevsky,Constantine Lubachevsky,BulkUsers,Constantine.Lubachevsky@cloudoperations.com,Welcome6720,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Izaskun.Chinin,Izaskun,Chinin,Izaskun Chinin,BulkUsers,Izaskun.Chinin@cloudoperations.com,Welcome6721,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Torsten.Bain,Torsten,Bain,Torsten Bain,BulkUsers,Torsten.Bain@cloudoperations.com,Welcome6722,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mohd.Randt,Mohd,Randt,Mohd Randt,BulkUsers,Mohd.Randt@cloudoperations.com,Welcome6723,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Dipankar.Hockney,Dipankar,Hockney,Dipankar Hockney,BulkUsers,Dipankar.Hockney@cloudoperations.com,Welcome6724,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Berhard.Rando,Berhard,Rando,Berhard Rando,BulkUsers,Berhard.Rando@cloudoperations.com,Welcome6725,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Alenka.Gurbaxani,Alenka,Gurbaxani,Alenka Gurbaxani,BulkUsers,Alenka.Gurbaxani@cloudoperations.com,Welcome6726,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Saniya.Codenie,Saniya,Codenie,Saniya Codenie,BulkUsers,Saniya.Codenie@cloudoperations.com,Welcome6727,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Hongzue.Vitiello,Hongzue,Vitiello,Hongzue Vitiello,BulkUsers,Hongzue.Vitiello@cloudoperations.com,Welcome6728,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Kirk.Broomell,Kirk,Broomell,Kirk Broomell,BulkUsers,Kirk.Broomell@cloudoperations.com,Welcome6729,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Chinhyun.Engelmann,Chinhyun,Engelmann,Chinhyun Engelmann,BulkUsers,Chinhyun.Engelmann@cloudoperations.com,Welcome6730,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Domenico.Versino,Domenico,Versino,Domenico Versino,BulkUsers,Domenico.Versino@cloudoperations.com,Welcome6731,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Anyuan.Takkinen,Anyuan,Takkinen,Anyuan Takkinen,BulkUsers,Anyuan.Takkinen@cloudoperations.com,Welcome6732,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Zijian.Serna,Zijian,Serna,Zijian Serna,BulkUsers,Zijian.Serna@cloudoperations.com,Welcome6733,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Bedir.Birch,Bedir,Birch,Bedir Birch,BulkUsers,Bedir.Birch@cloudoperations.com,Welcome6734,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yechiam.Schaaf,Yechiam,Schaaf,Yechiam Schaaf,BulkUsers,Yechiam.Schaaf@cloudoperations.com,Welcome6735,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Toong.Genther,Toong,Genther,Toong Genther,BulkUsers,Toong.Genther@cloudoperations.com,Welcome6736,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Nevin.Fairtlough,Nevin,Fairtlough,Nevin Fairtlough,BulkUsers,Nevin.Fairtlough@cloudoperations.com,Welcome6737,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Vasiliy.Sherertz,Vasiliy,Sherertz,Vasiliy Sherertz,BulkUsers,Vasiliy.Sherertz@cloudoperations.com,Welcome6738,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Insup.Morris,Insup,Morris,Insup Morris,BulkUsers,Insup.Morris@cloudoperations.com,Welcome6739,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Greger.Oehlmann,Greger,Oehlmann,Greger Oehlmann,BulkUsers,Greger.Oehlmann@cloudoperations.com,Welcome6740,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Tzvetan.Kalafatis,Tzvetan,Kalafatis,Tzvetan Kalafatis,BulkUsers,Tzvetan.Kalafatis@cloudoperations.com,Welcome6741,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Basant.Bultermann,Basant,Bultermann,Basant Bultermann,BulkUsers,Basant.Bultermann@cloudoperations.com,Welcome6742,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mario.Zweizig,Mario,Zweizig,Mario Zweizig,BulkUsers,Mario.Zweizig@cloudoperations.com,Welcome6743,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
George.Setiz,George,Setiz,George Setiz,BulkUsers,George.Setiz@cloudoperations.com,Welcome6744,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
